ct_pickup,n_rides,avg_fare_amount,avg_trip_distance,avg_trip_time_in_secs,total_passengers,period_id
1015502,5,15.7,3.7359999999999998,1158.8,6,3_42_
1015601,2,14.75,3.55,1082.0,2,3_42_
1015602,1,9.5,2.19,600.0,1,3_42_
1015700,15,9.033333333333333,1.9546666666666668,572.2,19,3_42_
1015801,7,7.071428571428571,1.3985714285714284,422.14285714285717,9,3_42_
1015802,4,6.125,1.09,341.25,4,3_42_
1015900,13,10.346153846153847,2.125384615384615,733.9230769230769,20,3_42_
1016001,8,9.625,2.1725,644.5,11,3_42_
1016002,1,13.0,2.8,1058.0,1,3_42_
1016100,10,10.35,2.37,681.5,11,3_42_
1016200,1,10.5,2.9,677.0,1,3_42_
1016300,12,9.375,2.0108333333333333,620.5,32,3_42_
1016400,1,7.0,1.5,441.0,1,3_42_
1016500,21,8.19047619047619,1.7347619047619047,500.6190476190476,35,3_42_
1016600,4,8.75,1.8975,539.25,5,3_42_
1016700,13,9.692307692307692,2.330769230769231,593.2307692307693,35,3_42_
1016800,3,12.166666666666666,3.1666666666666665,792.3333333333334,4,3_42_
1016900,9,7.944444444444445,1.5933333333333333,472.8888888888889,10,3_42_
1017100,20,9.45,2.071,580.35,29,3_42_
1017300,6,7.75,1.6916666666666667,446.6666666666667,11,3_42_
1017401,1,7.0,1.4,401.0,1,3_42_
1017402,1,15.0,3.3,1113.0,2,3_42_
1017500,9,6.555555555555555,1.198888888888889,367.55555555555554,14,3_42_
1017700,7,6.0,1.2285714285714284,333.57142857142856,13,3_42_
1017800,1,11.0,2.2,795.0,1,3_42_
1017900,7,6.642857142857143,1.2842857142857143,353.0,9,3_42_
1018000,3,12.0,2.973333333333333,830.6666666666666,10,3_42_
1018100,6,7.75,1.6083333333333334,473.0,9,3_42_
1018300,13,8.192307692307692,1.5938461538461537,504.84615384615387,19,3_42_
1018500,2,8.75,1.9500000000000002,512.0,2,3_42_
1018700,5,6.7,1.272,378.4,10,3_42_
1018900,4,9.875,2.35,613.0,5,3_42_
1019100,2,13.0,3.005,865.5,3,3_42_
1019500,6,6.416666666666667,1.2583333333333333,342.3333333333333,7,3_42_
1019600,1,10.5,2.3,762.0,2,3_42_
1019701,2,8.25,1.64,462.0,2,3_42_
1019702,3,10.166666666666666,2.493333333333333,644.3333333333334,3,3_42_
1019800,1,13.5,3.4,948.0,1,3_42_
1019900,9,10.222222222222221,2.108888888888889,676.1111111111111,16,3_42_
1020000,2,14.0,3.89,870.0,9,3_42_
1020101,2,15.0,3.535,1080.0,5,3_42_
1020102,1,16.0,4.3,1080.0,1,3_42_
1020300,2,13.0,3.3449999999999998,870.0,2,3_42_
1020500,3,15.666666666666666,3.766666666666667,1077.3333333333333,3,3_42_
1020800,1,20.0,5.6,1417.0,1,3_42_
1021100,1,21.0,4.41,1860.0,5,3_42_
1021600,2,6.25,1.05,353.0,2,3_42_
1022200,1,18.0,5.1,1185.0,1,3_42_
1022301,1,7.5,1.5,368.0,1,3_42_
1023200,1,8.5,1.8,480.0,5,3_42_
1025700,3,10.0,2.02,636.6666666666666,8,3_42_
1026300,1,4.5,0.58,180.0,2,3_42_
1031703,6,15.333333333333334,4.11,975.6666666666666,13,3_42_
1031704,6,11.833333333333334,2.445,800.1666666666666,8,3_42_
1000600,1,10.5,2.62,600.0,2,3_43_
1000700,9,8.444444444444445,1.7111111111111112,567.4444444444445,15,3_43_
1000800,1,21.0,4.05,1860.0,5,3_43_
1000900,8,13.125,3.025,925.5,16,3_43_
1001200,1,11.5,2.1,960.0,1,3_43_
1001300,10,13.1,3.186,867.6,24,3_43_
1001402,2,11.25,2.335,705.5,2,3_43_
1001501,6,12.416666666666666,2.8016666666666663,840.0,18,3_43_
1001502,4,9.375,1.9224999999999999,622.5,4,3_43_
1001600,5,11.3,2.2359999999999998,877.8,12,3_43_
1001800,25,11.86,2.6256,850.36,36,3_43_
1002100,19,10.0,2.198421052631579,641.8947368421053,34,3_43_
1002201,3,15.166666666666666,3.5199999999999996,1123.3333333333333,3,3_43_
1002202,2,13.0,2.8499999999999996,976.5,2,3_43_
1002601,2,11.5,2.45,870.5,2,3_43_
1002602,2,10.25,1.85,785.5,2,3_43_
1002800,1,7.5,1.1,521.0,1,3_43_
1002901,1,6.0,0.97,360.0,1,3_43_
1002902,3,9.666666666666666,1.8466666666666667,683.0,5,3_43_
1003001,22,13.113636363636363,2.827272727272727,983.7727272727273,46,3_43_
1003002,11,9.818181818181818,2.0936363636363637,636.8181818181819,18,3_43_
1003100,6,8.166666666666666,1.67,529.8333333333334,8,3_43_
1003200,11,8.5,1.5227272727272727,601.3636363636364,20,3_43_
1003300,30,10.3,2.25,712.7666666666667,58,3_43_
1003400,14,8.678571428571429,1.7321428571428572,581.3571428571429,22,3_43_
1003601,12,9.791666666666666,1.9258333333333333,692.0833333333334,24,3_43_
1003602,23,10.217391304347826,2.0543478260869565,743.0,31,3_43_
1003700,16,10.4375,2.2625,749.625,30,3_43_
1003800,21,10.666666666666666,2.1742857142857144,800.0952380952381,38,3_43_
1003900,20,11.475,2.6215,778.55,25,3_43_
1004001,11,13.318181818181818,2.9681818181818183,1005.0,27,3_43_
1004002,17,8.235294117647058,1.5864705882352943,554.0,31,3_43_
1004100,16,11.53125,2.543125,842.75,25,3_43_
1004200,15,10.2,2.0846666666666667,738.5333333333333,28,3_43_
1004300,14,9.392857142857142,1.9121428571428571,664.3571428571429,26,3_43_
1004400,2,7.0,1.25,420.5,2,3_43_
1004500,8,8.6875,1.595,598.25,10,3_43_
1004700,20,10.3,2.1725000000000003,741.2,37,3_43_
1004800,19,7.552631578947368,1.2489473684210526,516.4736842105264,37,3_43_
1004900,17,10.470588235294118,2.186470588235294,723.2941176470588,31,3_43_
1005000,40,10.2,2.09525,718.8,67,3_43_
1005200,24,10.416666666666666,2.01625,778.4583333333334,46,3_43_
1005400,21,11.071428571428571,2.440952380952381,771.0,47,3_43_
1005501,10,11.65,2.723,823.4,28,3_43_
1005502,17,10.764705882352942,2.307058823529412,789.9411764705883,30,3_43_
1005600,27,10.018518518518519,2.132222222222222,676.7407407407408,58,3_43_
1005700,6,15.166666666666666,3.875,1042.5,9,3_43_
1005800,28,9.196428571428571,1.792857142857143,648.7857142857143,50,3_43_
1005900,6,9.5,1.7416666666666665,659.3333333333334,10,3_43_
1006000,1,13.0,2.08,1140.0,1,3_43_
1006100,11,8.318181818181818,1.6681818181818182,563.7272727272727,17,3_43_
1006200,11,12.272727272727273,2.7963636363636364,845.7272727272727,23,3_43_
1006300,18,8.416666666666666,1.6616666666666666,590.2222222222222,25,3_43_
1006400,21,8.785714285714286,1.6633333333333333,612.3809523809524,32,3_43_
1006500,18,9.38888888888889,1.9727777777777777,684.3333333333334,36,3_43_
1006600,10,8.0,1.491,536.0,21,3_43_
1006700,14,10.821428571428571,2.414285714285714,741.0714285714286,29,3_43_
1006800,39,8.205128205128204,1.6625641025641027,552.7179487179487,64,3_43_
1006900,3,10.0,2.54,581.3333333333334,6,3_43_
1007001,4,6.625,1.2625,386.0,9,3_43_
1007002,10,8.45,1.659,540.9,17,3_43_
1007100,27,10.148148148148149,2.1814814814814816,709.2962962962963,43,3_43_
1007200,34,8.205882352941176,1.5955882352941178,538.9117647058823,74,3_43_
1007300,22,9.159090909090908,1.883181818181818,633.0,43,3_43_
1007400,25,9.02,1.8459999999999999,598.44,29,3_43_
1007500,11,11.045454545454545,2.649090909090909,715.4545454545455,11,3_43_
1007600,19,8.894736842105264,1.8157894736842106,591.2631578947369,29,3_43_
1007700,19,8.947368421052632,1.676842105263158,655.578947368421,28,3_43_
1007800,18,7.638888888888889,1.3733333333333333,510.6111111111111,30,3_43_
1007900,38,9.631578947368421,2.0494736842105263,653.8947368421053,71,3_43_
1008000,22,8.590909090909092,1.6472727272727274,589.5,27,3_43_
1008100,13,9.538461538461538,1.9953846153846153,644.2307692307693,16,3_43_
1008200,18,9.166666666666666,1.9222222222222223,590.6666666666666,35,3_43_
1008300,32,9.296875,1.9365625,609.34375,65,3_43_
1008400,11,9.409090909090908,1.87,668.8181818181819,14,3_43_
1008601,4,8.875,1.8499999999999999,572.25,4,3_43_
1008602,3,12.5,2.2333333333333334,992.6666666666666,4,3_43_
1008603,2,8.0,1.755,462.0,6,3_43_
1008700,20,9.25,1.9125,626.05,32,3_43_
1008800,18,8.694444444444445,1.6622222222222223,598.0,27,3_43_
1008900,12,9.25,1.7383333333333333,651.9166666666666,17,3_43_
1009000,18,9.5,1.9622222222222223,651.0,30,3_43_
1009100,23,11.130434782608695,2.430869565217391,790.304347826087,31,3_43_
1009200,35,9.4,1.8519999999999999,652.6571428571428,55,3_43_
1009300,13,9.115384615384615,1.8107692307692307,624.0769230769231,21,3_43_
1009400,16,9.8125,1.9575,700.3125,36,3_43_
1009500,19,9.131578947368421,1.911578947368421,648.6315789473684,41,3_43_
1009600,10,8.4,1.877,518.0,21,3_43_
1009700,6,7.333333333333333,1.3166666666666667,496.5,15,3_43_
1009800,54,8.88888888888889,1.8181481481481483,593.925925925926,93,3_43_
1009901,14,11.321428571428571,2.517857142857143,815.7142857142857,29,3_43_
1009902,11,11.090909090909092,2.341818181818182,781.7272727272727,18,3_43_
1010000,33,9.833333333333334,2.0060606060606063,694.0909090909091,47,3_43_
1010100,51,9.03921568627451,1.8086274509803921,616.9019607843137,107,3_43_
1010200,28,8.553571428571429,1.6771428571428573,565.3928571428571,42,3_43_
1010300,12,8.875,1.7058333333333333,606.8333333333334,20,3_43_
1010400,27,10.351851851851851,2.101111111111111,739.3333333333334,38,3_43_
1010601,6,6.916666666666667,1.3216666666666665,403.5,9,3_43_
1010602,5,9.3,1.9120000000000001,650.0,14,3_43_
1010801,14,9.214285714285714,1.83,619.2142857142857,23,3_43_
1010802,8,7.9375,1.68625,473.875,14,3_43_
1010803,11,7.545454545454546,1.4736363636363636,471.3636363636364,23,3_43_
1010900,11,10.045454545454545,2.159090909090909,681.9090909090909,13,3_43_
1011000,13,8.576923076923077,1.7723076923076921,531.3076923076923,20,3_43_
1011100,22,8.909090909090908,1.9181818181818182,581.3636363636364,43,3_43_
1011201,9,7.777777777777778,1.5744444444444445,517.4444444444445,18,3_43_
1011202,19,9.605263157894736,1.891578947368421,661.3684210526316,44,3_43_
1011203,12,8.708333333333334,1.8741666666666665,560.3333333333334,22,3_43_
1011300,12,8.833333333333334,1.8216666666666665,592.0833333333334,23,3_43_
1011401,23,9.021739130434783,1.6691304347826088,627.4782608695652,41,3_43_
1011402,31,8.887096774193548,1.826451612903226,598.1612903225806,48,3_43_
1011500,29,9.706896551724139,1.9489655172413793,674.8275862068965,42,3_43_
1011600,10,8.4,1.816,516.1,20,3_43_
1011700,8,12.0625,2.62875,866.0,20,3_43_
1011800,11,7.454545454545454,1.4763636363636365,464.8181818181818,15,3_43_
1011900,15,9.5,1.9686666666666668,654.3333333333334,35,3_43_
1012000,27,9.537037037037036,2.091111111111111,648.1851851851852,56,3_43_
1012101,12,10.375,2.151666666666667,756.0833333333334,29,3_43_
1012102,15,12.4,2.9026666666666667,867.7333333333333,28,3_43_
1012200,12,7.916666666666667,1.4291666666666665,536.1666666666666,27,3_43_
1012400,8,7.8125,1.6025,453.625,17,3_43_
1012500,22,10.522727272727273,2.114090909090909,752.9090909090909,36,3_43_
1012601,8,9.5625,1.98625,669.875,10,3_43_
1012602,12,7.875,1.4558333333333333,530.4166666666666,21,3_43_
1012700,24,10.541666666666666,2.16,754.0833333333334,45,3_43_
1012800,34,7.8088235294117645,1.508529411764706,490.79411764705884,58,3_43_
1012901,10,8.4,1.654,543.8,21,3_43_
1012902,7,12.357142857142858,2.9057142857142857,859.5714285714286,12,3_43_
1013000,10,10.9,2.512,762.8,13,3_43_
1013100,25,9.58,1.7336,715.8,35,3_43_
1013201,4,10.5,2.2800000000000002,681.0,10,3_43_
1013203,2,12.75,2.705,990.0,6,3_43_
1013300,24,10.6875,2.13375,790.5,43,3_43_
1013400,20,9.625,2.114,619.55,27,3_43_
1013501,7,9.142857142857142,1.7185714285714284,647.4285714285714,10,3_43_
1013502,3,11.833333333333334,2.733333333333333,841.6666666666666,4,3_43_
1013603,4,7.875,1.6925,460.0,8,3_43_
1013604,1,9.0,1.54,660.0,1,3_43_
1013700,29,9.275862068965518,1.8793103448275863,640.5172413793103,61,3_43_
1013800,15,7.933333333333334,1.6280000000000001,497.06666666666666,21,3_43_
1013900,26,10.384615384615385,2.1746153846153846,733.6153846153846,45,3_43_
1014000,23,9.347826086956522,1.983913043478261,633.6086956521739,40,3_43_
1014200,8,5.9375,1.1775,285.0,13,3_43_
1014300,50,9.67,2.0494,656.26,87,3_43_
1014401,1,17.5,4.67,1200.0,5,3_43_
1014402,4,10.5,2.2225,750.5,5,3_43_
1014500,33,10.287878787878787,2.1675757575757575,723.7272727272727,60,3_43_
1014601,10,6.4,1.247,341.6,15,3_43_
1014602,10,16.05,3.882,1133.6,26,3_43_
1014700,1,10.0,2.3,590.0,2,3_43_
1014801,9,7.388888888888889,1.57,418.22222222222223,14,3_43_
1014802,12,7.375,1.5133333333333334,435.3333333333333,20,3_43_
1014900,59,9.271186440677965,1.8328813559322035,634.4915254237288,107,3_43_
1015001,2,4.75,0.65,223.5,6,3_43_
1015002,3,10.666666666666666,2.1666666666666665,700.0,4,3_43_
1015101,6,9.666666666666666,1.8516666666666666,684.6666666666666,7,3_43_
1015102,6,8.75,1.7566666666666666,651.0,11,3_43_
1015200,1,11.0,2.2,780.0,1,3_43_
1015301,3,10.5,2.033333333333333,786.0,3,3_43_
1015302,23,8.58695652173913,1.7178260869565216,566.3478260869565,40,3_43_
1015401,6,9.083333333333334,2.098333333333333,570.0,9,3_43_
1015402,1,5.5,1.13,240.0,1,3_43_
1015403,2,12.0,2.68,842.0,2,3_43_
1015501,4,7.375,1.445,447.0,6,3_43_
1015502,6,9.166666666666666,1.8166666666666667,598.1666666666666,9,3_43_
1015601,1,8.5,1.9,538.0,1,3_43_
1015700,19,9.710526315789474,2.0421052631578944,689.5263157894736,37,3_43_
1015801,18,9.11111111111111,2.0083333333333333,581.6666666666666,26,3_43_
1015802,3,6.333333333333333,1.1166666666666667,360.0,13,3_43_
1015900,11,10.545454545454545,2.18,751.8181818181819,18,3_43_
1016001,6,10.583333333333334,2.3083333333333336,681.5,11,3_43_
1016002,2,6.75,0.9950000000000001,471.0,3,3_43_
1016100,11,9.863636363636363,1.86,727.7272727272727,25,3_43_
1016300,13,9.384615384615385,1.9461538461538461,629.2307692307693,21,3_43_
1016500,25,11.58,2.4768,829.88,49,3_43_
1016600,2,7.0,1.545,372.5,7,3_43_
1016700,15,9.233333333333333,1.932,623.1333333333333,30,3_43_
1016800,2,6.5,1.25,370.5,4,3_43_
1016900,10,8.9,1.877,559.5,20,3_43_
1017000,2,5.75,1.115,321.5,2,3_43_
1017100,12,9.916666666666666,2.0533333333333332,667.8333333333334,20,3_43_
1017200,1,8.0,2.0,409.0,1,3_43_
1017300,7,7.785714285714286,1.6085714285714285,463.42857142857144,12,3_43_
1017500,10,7.5,1.375,465.7,17,3_43_
1017700,5,9.0,2.002,563.6,6,3_43_
1017800,1,7.0,1.3,377.0,2,3_43_
1017900,9,11.11111111111111,2.4255555555555555,735.0,9,3_43_
1018000,2,6.75,1.3599999999999999,391.5,2,3_43_
1018100,11,9.909090909090908,2.191818181818182,648.1818181818181,13,3_43_
1018300,5,10.1,2.324,640.6,11,3_43_
1018400,1,6.0,1.04,300.0,5,3_43_
1018500,4,7.125,1.37,429.75,4,3_43_
1018600,1,14.5,3.93,960.0,1,3_43_
1018700,8,12.6875,2.96625,865.625,10,3_43_
1018800,1,17.5,4.8,1037.0,1,3_43_
1019100,4,9.625,2.145,576.25,6,3_43_
1019300,3,7.5,1.4866666666666666,498.0,12,3_43_
1019400,1,10.5,2.8,631.0,3,3_43_
1019600,1,8.0,1.7,541.0,1,3_43_
1019702,2,12.25,2.9,831.0,4,3_43_
1019900,8,10.5,2.36375,659.5,10,3_43_
1020000,1,6.0,0.9,358.0,1,3_43_
1020101,1,9.0,2.4,534.0,1,3_43_
1020300,2,15.0,3.785,1020.0,6,3_43_
1020500,4,14.625,3.625,920.5,4,3_43_
1020800,1,8.5,1.5,586.0,1,3_43_
1021100,4,10.0,2.1350000000000002,645.0,10,3_43_
1021600,1,5.0,0.74,240.0,1,3_43_
1021900,1,14.5,3.85,840.0,3,3_43_
1022200,1,10.0,2.44,660.0,1,3_43_
1022301,2,9.0,1.805,510.0,6,3_43_
1022500,1,8.5,1.67,480.0,1,3_43_
1024000,1,24.5,7.2,1551.0,2,3_43_
1025700,1,6.0,0.89,300.0,3,3_43_
1026900,1,5.5,0.85,360.0,1,3_43_
1031703,11,9.590909090909092,1.997272727272727,621.8181818181819,15,3_43_
1031704,10,9.25,2.023,547.5,18,3_43_
1000600,2,9.75,1.73,720.0,2,3_44_
1000700,7,13.857142857142858,3.3985714285714286,897.7142857142857,9,3_44_
1000900,7,9.857142857142858,2.1314285714285712,676.5714285714286,12,3_44_
1001002,1,7.0,1.12,480.0,1,3_44_
1001200,1,5.5,0.9,261.0,1,3_44_
1001300,10,10.75,2.4859999999999998,697.7,24,3_44_
1001402,7,11.714285714285714,2.4957142857142856,839.2857142857143,17,3_44_
1001501,6,11.0,2.355,760.8333333333334,19,3_44_
1001502,4,10.125,2.1125,723.0,5,3_44_
1001600,11,10.909090909090908,2.3654545454545453,759.2727272727273,25,3_44_
1001800,24,11.375,2.5741666666666667,785.1666666666666,48,3_44_
1002100,15,10.5,2.2733333333333334,702.0666666666667,19,3_44_
1002202,2,7.25,1.55,430.5,2,3_44_
1002602,3,8.833333333333334,1.7666666666666666,609.6666666666666,6,3_44_
1002700,1,5.5,0.82,300.0,1,3_44_
1002901,2,6.25,0.9500000000000001,397.5,2,3_44_
1002902,4,6.375,0.9675,421.25,8,3_44_
1003001,41,9.0,1.8780487804878048,595.439024390244,70,3_44_
1003002,12,10.291666666666666,2.1483333333333334,750.5833333333334,22,3_44_
1003200,21,10.166666666666666,2.0285714285714285,717.7142857142857,40,3_44_
1003300,43,10.918604651162791,2.5111627906976746,743.5581395348837,90,3_44_
1003400,18,8.75,1.8533333333333333,550.0,32,3_44_
1003601,9,8.944444444444445,1.8722222222222225,584.3333333333334,12,3_44_
1003602,22,9.636363636363637,2.049090909090909,655.2727272727273,37,3_44_
1003700,18,10.75,2.2744444444444443,761.5555555555555,32,3_44_
1003800,32,9.703125,1.9221875,682.4375,57,3_44_
1003900,20,10.45,2.3285,699.6,38,3_44_
1004001,10,9.5,1.953,666.7,17,3_44_
1004002,19,8.026315789473685,1.601578947368421,510.6842105263158,24,3_44_
1004100,26,11.461538461538462,2.498846153846154,807.8846153846154,45,3_44_
1004200,15,10.933333333333334,2.522666666666667,747.4,30,3_44_
1004300,18,11.305555555555555,2.56,784.6111111111111,32,3_44_
1004400,3,11.5,2.42,902.6666666666666,8,3_44_
1004500,14,10.785714285714286,2.269285714285714,777.4285714285714,24,3_44_
1004700,14,11.392857142857142,2.7307142857142854,785.5714285714286,22,3_44_
1004800,18,9.666666666666666,2.155,638.2222222222222,27,3_44_
1004900,14,12.464285714285714,2.670714285714286,952.6428571428571,27,3_44_
1005000,36,9.277777777777779,1.9455555555555557,623.5833333333334,62,3_44_
1005200,24,8.791666666666666,1.7562499999999999,574.5,49,3_44_
1005400,11,7.409090909090909,1.4954545454545454,453.09090909090907,20,3_44_
1005501,5,11.6,2.722,792.2,15,3_44_
1005502,22,8.318181818181818,1.5927272727272728,564.6818181818181,41,3_44_
1005600,13,8.384615384615385,1.7084615384615385,524.7692307692307,23,3_44_
1005700,9,9.833333333333334,2.1566666666666667,693.7777777777778,18,3_44_
1005800,25,8.5,1.734,574.0,40,3_44_
1005900,5,7.6,1.486,488.4,10,3_44_
1006000,2,6.25,1.0,362.5,2,3_44_
1006100,8,9.0625,1.75125,613.5,14,3_44_
1006200,3,9.166666666666666,2.13,545.3333333333334,3,3_44_
1006300,15,10.433333333333334,2.188,729.7333333333333,21,3_44_
1006400,15,9.833333333333334,2.131333333333333,670.4,39,3_44_
1006500,27,12.814814814814815,3.080740740740741,892.2222222222222,43,3_44_
1006600,15,7.633333333333334,1.5313333333333332,482.53333333333336,31,3_44_
1006700,12,10.583333333333334,2.3766666666666665,731.4166666666666,15,3_44_
1006800,35,8.471428571428572,1.722,543.2,75,3_44_
1006900,5,9.8,1.6740000000000002,788.6,8,3_44_
1007001,4,9.125,1.89,575.0,9,3_44_
1007002,12,7.75,1.4341666666666668,514.4166666666666,28,3_44_
1007100,11,9.590909090909092,2.213636363636364,616.8181818181819,13,3_44_
1007200,39,9.705128205128204,1.9284615384615382,698.1025641025641,67,3_44_
1007300,24,10.270833333333334,2.1504166666666666,730.6666666666666,44,3_44_
1007400,22,9.318181818181818,1.9231818181818183,623.3636363636364,32,3_44_
1007500,7,10.642857142857142,2.5614285714285714,654.1428571428571,16,3_44_
1007600,19,9.552631578947368,1.9857894736842103,651.7894736842105,41,3_44_
1007700,13,10.076923076923077,2.1576923076923076,676.0769230769231,18,3_44_
1007800,24,11.020833333333334,1.8920833333333336,582.375,31,3_44_
1007900,27,13.314814814814815,3.0362962962962965,974.5555555555555,58,3_44_
1008000,31,9.548387096774194,1.996451612903226,641.5483870967741,51,3_44_
1008100,17,9.411764705882353,2.001764705882353,618.1764705882352,29,3_44_
1008200,9,9.555555555555555,1.9066666666666667,652.0,20,3_44_
1008300,19,12.052631578947368,2.6357894736842105,860.8947368421053,32,3_44_
1008400,5,9.9,2.242,668.8,17,3_44_
1008601,4,7.75,1.4375,473.5,4,3_44_
1008602,2,8.0,1.92,487.5,3,3_44_
1008603,4,7.0,1.4774999999999998,388.75,10,3_44_
1008700,15,9.933333333333334,2.0046666666666666,701.6,17,3_44_
1008800,22,9.454545454545455,1.9945454545454546,632.0909090909091,39,3_44_
1008900,14,11.285714285714286,2.3992857142857145,813.3571428571429,20,3_44_
1009000,21,9.214285714285714,2.0223809523809524,582.8095238095239,39,3_44_
1009100,21,9.214285714285714,1.975238095238095,613.7619047619048,37,3_44_
1009200,38,10.118421052631579,2.212105263157895,692.421052631579,55,3_44_
1009300,18,10.055555555555555,2.341111111111111,621.5,36,3_44_
1009400,12,11.541666666666666,2.473333333333333,839.9166666666666,20,3_44_
1009500,20,8.1,1.443,548.6,41,3_44_
1009600,10,10.6,2.177,776.8,23,3_44_
1009700,11,8.954545454545455,1.750909090909091,624.6363636363636,15,3_44_
1009800,48,8.84375,1.8729166666666668,574.4166666666666,72,3_44_
1009901,15,10.566666666666666,2.3646666666666665,704.2,23,3_44_
1009902,12,9.625,1.9108333333333334,665.5833333333334,16,3_44_
1009903,2,12.75,2.95,932.0,2,3_44_
1010000,45,8.9,1.858,582.6,71,3_44_
1010100,37,9.472972972972974,1.8975675675675674,663.5945945945946,69,3_44_
1010200,22,8.681818181818182,1.781818181818182,576.7272727272727,45,3_44_
1010300,9,9.055555555555555,1.651111111111111,650.1111111111111,19,3_44_
1010400,12,11.375,2.5633333333333335,790.75,24,3_44_
1010601,8,8.5625,1.71125,591.0,16,3_44_
1010602,6,10.416666666666666,2.1866666666666665,744.8333333333334,10,3_44_
1010801,22,8.659090909090908,1.7263636363636363,571.4545454545455,39,3_44_
1010802,4,8.875,1.7125,631.75,6,3_44_
1010803,8,8.875,1.92125,583.375,18,3_44_
1010900,11,7.909090909090909,1.5154545454545456,523.8181818181819,16,3_44_
1011000,13,7.0,1.3823076923076922,404.7692307692308,22,3_44_
1011100,11,7.954545454545454,1.676363636363636,521.9090909090909,25,3_44_
1011201,9,9.944444444444445,2.046666666666667,719.1111111111111,12,3_44_
1011202,18,9.5,1.891111111111111,660.6666666666666,26,3_44_
1011203,13,8.653846153846153,1.7192307692307693,564.5384615384615,18,3_44_
1011300,23,8.652173913043478,1.6378260869565218,599.4782608695652,36,3_44_
1011401,27,8.87037037037037,1.7137037037037037,600.0,52,3_44_
1011402,29,8.672413793103448,1.6779310344827585,590.6206896551724,44,3_44_
1011500,28,8.982142857142858,1.8499999999999999,610.5357142857143,40,3_44_
1011600,8,8.5625,1.57375,578.25,19,3_44_
1011700,5,11.3,2.5940000000000003,728.8,6,3_44_
1011800,20,8.525,1.6395,578.1,37,3_44_
1011900,16,10.4375,2.013125,736.0,24,3_44_
1012000,18,8.527777777777779,1.731111111111111,578.3888888888889,34,3_44_
1012101,10,8.95,1.759,596.1,24,3_44_
1012102,10,10.65,2.132,799.5,12,3_44_
1012200,12,7.458333333333333,1.4041666666666668,457.5833333333333,18,3_44_
1012400,11,11.454545454545455,2.53,788.7272727272727,25,3_44_
1012500,19,12.657894736842104,2.6163157894736844,966.7894736842105,32,3_44_
1012601,6,12.25,3.0,804.3333333333334,8,3_44_
1012602,8,7.3125,1.41125,455.25,10,3_44_
1012700,25,8.9,1.798,610.96,51,3_44_
1012800,26,10.211538461538462,2.232307692307692,708.4230769230769,47,3_44_
1012901,9,11.055555555555555,2.3699999999999997,793.8888888888889,18,3_44_
1012902,7,6.928571428571429,1.3285714285714287,441.57142857142856,8,3_44_
1013000,12,9.375,1.9775,627.25,14,3_44_
1013100,18,11.277777777777779,2.218888888888889,837.8888888888889,40,3_44_
1013201,1,13.0,2.6,1041.0,1,3_44_
1013202,1,13.0,2.79,1020.0,1,3_44_
1013203,3,7.333333333333333,1.5899999999999999,467.6666666666667,9,3_44_
1013300,23,10.891304347826088,2.3004347826086957,788.8695652173913,49,3_44_
1013400,17,9.058823529411764,1.8900000000000001,611.0,29,3_44_
1013501,7,10.928571428571429,2.6371428571428575,735.4285714285714,8,3_44_
1013502,7,11.857142857142858,2.45,900.5714285714286,12,3_44_
1013602,3,5.833333333333333,0.82,335.6666666666667,5,3_44_
1013603,4,9.125,1.7925,659.5,5,3_44_
1013604,4,7.5,1.41,490.25,4,3_44_
1013700,34,9.661764705882353,2.0358823529411763,662.2352941176471,64,3_44_
1013800,21,7.5476190476190474,1.427142857142857,481.14285714285717,33,3_44_
1013900,17,10.0,2.0905882352941174,703.0588235294117,38,3_44_
1014000,20,10.075,2.2064999999999997,677.55,43,3_44_
1014200,26,8.5,1.7503846153846152,524.0769230769231,41,3_44_
1014300,66,9.969696969696969,2.1930303030303033,671.0454545454545,139,3_44_
1014401,2,9.75,2.2800000000000002,582.0,3,3_44_
1014402,2,13.25,3.3049999999999997,960.0,7,3_44_
1014500,26,8.326923076923077,1.6323076923076922,559.0,42,3_44_
1014601,11,9.136363636363637,1.919090909090909,605.9090909090909,17,3_44_
1014602,10,8.05,1.689,502.0,21,3_44_
1014700,1,4.0,0.57,120.0,2,3_44_
1014801,7,5.571428571428571,0.9185714285714285,290.7142857142857,12,3_44_
1014802,17,9.735294117647058,2.201764705882353,613.0,29,3_44_
1014900,68,10.367647058823529,2.105735294117647,745.5735294117648,135,3_44_
1015001,4,10.875,2.3850000000000002,740.25,4,3_44_
1015002,7,10.214285714285714,2.1871428571428573,703.7142857142857,16,3_44_
1015101,6,9.5,2.018333333333333,616.8333333333334,8,3_44_
1015102,2,8.5,1.9100000000000001,480.0,3,3_44_
1015200,2,8.0,1.77,450.0,7,3_44_
1015301,5,7.0,1.318,398.4,13,3_44_
1015302,18,10.36111111111111,2.0805555555555557,730.5,22,3_44_
1015401,5,9.6,2.174,612.0,15,3_44_
1015403,5,11.3,2.7,759.6,10,3_44_
1015501,2,8.5,1.475,616.5,5,3_44_
1015502,2,7.5,1.5650000000000002,423.5,3,3_44_
1015601,1,3.5,0.5,102.0,3,3_44_
1015700,15,11.333333333333334,2.2133333333333334,839.1333333333333,16,3_44_
1015801,24,11.270833333333334,2.6558333333333333,753.9166666666666,45,3_44_
1015900,10,10.55,1.971,788.8,14,3_44_
1016001,8,7.75,1.635,454.75,8,3_44_
