ct_dropoff,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1013700,2,"[[372347, 373213], [362656, 2399370]]",2.025,9.0,557.75,11,4,0.0049261083743842365,6_03_
1013800,3,"[[1785804, 365264], [1718205, 2413890], [1718604, 1712725]]",2.2883333333333336,9.666666666666666,524.8333333333334,8,6,0.007389162561576354,6_03_
1013900,4,"[[2420145, 1711560], [1712202, 421746], [368905, 379481], [365219, 1740810]]",2.6525,11.0625,683.125,24,8,0.009852216748768473,6_03_
1014000,1,"[[357886, 370373]]",1.09,5.75,330.0,2,2,0.0024630541871921183,6_03_
1014200,1,"[[2395164, 2400370]]",2.45,10.5,688.5,3,2,0.0024630541871921183,6_03_
1014300,2,"[[364471, 367965], [1711811, 1712185]]",2.83,11.25,647.5,4,4,0.0049261083743842365,6_03_
1014401,1,"[[2399988, 377188]]",3.91,14.5,904.5,6,2,0.0024630541871921183,6_03_
1014601,3,"[[365369, 1712791, 364444], [369712, 2395333], [415451, 422679]]",2.311666666666667,9.777777777777777,549.5,10,7,0.007389162561576354,6_03_
1014602,3,"[[388793, 1725174, 365056], [376839, 372339], [1718188, 1717030, 362389]]",4.621111111111111,17.277777777777775,1117.3333333333333,13,8,0.007389162561576354,6_03_
1014801,1,"[[1717479, 1707971]]",4.9,18.0,1171.0,4,2,0.0024630541871921183,6_03_
1014802,1,"[[1723025, 385290]]",3.005,11.75,690.5,2,2,0.0024630541871921183,6_03_
1014900,1,"[[372113, 2399989, 1777403]]",2.513333333333333,11.0,717.3333333333334,4,3,0.0024630541871921183,6_03_
1015200,1,"[[359014, 373128]]",0.44499999999999995,3.5,120.0,2,2,0.0024630541871921183,6_03_
1015301,1,"[[357187, 371700]]",2.29,9.75,570.0,3,2,0.0024630541871921183,6_03_
1015302,1,"[[2399759, 356491]]",1.02,5.75,294.0,2,2,0.0024630541871921183,6_03_
1015502,2,"[[374839, 379735], [367672, 1724656]]",4.07,16.625,1125.25,8,4,0.0049261083743842365,6_03_
1016600,1,"[[1776460, 1708292]]",0.8,4.75,202.5,3,2,0.0024630541871921183,6_03_
1017100,1,"[[422450, 365918]]",1.595,7.0,360.0,2,2,0.0024630541871921183,6_03_
1019500,1,"[[407250, 389132]]",8.629999999999999,36.25,2730.0,2,2,0.0024630541871921183,6_03_
1019900,1,"[[1776354, 379454]]",6.625,23.5,1424.5,2,2,0.0024630541871921183,6_03_
1031704,3,"[[369939, 369144], [2399569, 1726254], [390645, 390427]]",3.233333333333333,13.416666666666666,843.8333333333334,16,6,0.007389162561576354,6_03_
1000700,1,"[[383823, 407310]]",3.545,15.25,1200.0,6,2,0.002680965147453083,6_04_
1000900,2,"[[2385624, 385328], [2372307, 388191]]",2.58,12.125,782.75,14,4,0.005361930294906166,6_04_
1001300,4,"[[373183, 389910], [424311, 407242], [366839, 2373971], [2382799, 1786413]]",2.83125,11.25,699.25,9,8,0.010723860589812333,6_04_
1001402,2,"[[1726169, 369842], [388043, 372620, 386329]]",1.7533333333333334,9.5,666.25,7,5,0.005361930294906166,6_04_
1001501,1,"[[367420, 1732800, 392642]]",1.6866666666666668,8.333333333333334,496.3333333333333,3,3,0.002680965147453083,6_04_
1001502,3,"[[1732404, 359133], [382065, 381864], [378267, 1748350]]",1.8733333333333333,9.25,621.5,13,6,0.00804289544235925,6_04_
1001600,1,"[[387285, 386850]]",1.275,7.5,510.0,2,2,0.002680965147453083,6_04_
1001800,3,"[[2382823, 362167], [396813, 1786220], [399999, 373957]]",2.4333333333333336,11.083333333333334,759.6666666666666,10,6,0.00804289544235925,6_04_
1002100,1,"[[1790024, 375068]]",2.245,9.75,531.0,7,2,0.002680965147453083,6_04_
1002201,1,"[[1713633, 367066]]",0.8300000000000001,6.25,419.0,2,2,0.002680965147453083,6_04_
1002202,1,"[[368371, 1730465]]",4.085,15.5,1029.5,2,2,0.002680965147453083,6_04_
1002602,3,"[[384005, 390709], [1789391, 1790283], [2386938, 1732792]]",1.8916666666666668,10.166666666666666,738.5,9,6,0.00804289544235925,6_04_
1002700,1,"[[377956, 378545]]",1.38,8.0,540.0,2,2,0.002680965147453083,6_04_
1003001,2,"[[383695, 2399966], [2390100, 1796061]]",1.7275,9.0,639.5,10,4,0.005361930294906166,6_04_
1003200,8,"[[1729854, 410112], [2381342, 386620], [2387107, 1713545], [1732579, 1731005], [1732035, 2386541], [2380170, 376463, 1726175], [1785004, 1785292], [376959, 2414559]]",1.6368749999999999,8.666666666666666,576.6041666666666,30,17,0.021447721179624665,6_04_
1003400,6,"[[392931, 409806], [379699, 378955], [1726314, 392643], [392615, 1732174], [2401874, 373962], [378288, 400877]]",1.8108333333333333,8.75,554.0,31,12,0.0160857908847185,6_04_
1003601,2,"[[1731430, 372505, 374727], [368007, 366788]]",1.5474999999999999,8.541666666666666,594.5,12,5,0.005361930294906166,6_04_
1003602,5,"[[366627, 1713461], [367438, 2386248], [1713354, 1732507], [394810, 407631, 1789977], [393782, 377279]]",1.5290000000000001,7.883333333333333,512.5333333333333,28,11,0.013404825737265416,6_04_
1003700,1,"[[2399918, 2390368]]",2.05,9.5,566.0,2,2,0.002680965147453083,6_04_
1003800,7,"[[2379474, 369092], [401463, 1732838], [2384871, 369854], [1789974, 2385569], [388226, 1732523], [2385671, 367019], [1795434, 387923]]",1.2571428571428573,6.785714285714286,398.2857142857143,28,14,0.01876675603217158,6_04_
1003900,1,"[[1726503, 385140]]",1.775,8.25,479.0,2,2,0.002680965147453083,6_04_
1004001,3,"[[379736, 372912], [2381526, 360963], [375255, 2391577]]",1.9166666666666667,9.083333333333334,570.5,21,6,0.00804289544235925,6_04_
1004002,6,"[[400709, 1735263], [361726, 1726824], [1713341, 406966], [392644, 1713860], [385102, 373373], [364626, 1788038]]",1.1241666666666668,6.291666666666667,350.0,27,12,0.0160857908847185,6_04_
1004100,6,"[[1732113, 1747362], [2385393, 406965], [394805, 1729712], [378803, 2382142, 2386957], [2386767, 1729849], [383325, 392769, 2419792]]",1.4977777777777777,8.472222222222223,593.6388888888889,16,14,0.0160857908847185,6_04_
1004300,3,"[[378047, 2379940], [373495, 383013], [374168, 375820]]",2.07,9.666666666666666,667.0,15,6,0.00804289544235925,6_04_
1004400,2,"[[382270, 1729873], [1785647, 365263]]",2.4,10.625,717.25,4,4,0.005361930294906166,6_04_
1004500,2,"[[2379493, 399118], [1725313, 376858]]",1.3675,7.875,551.75,6,4,0.005361930294906166,6_04_
1004700,2,"[[378219, 366629], [376045, 364539]]",1.9125,10.0,750.0,9,4,0.005361930294906166,6_04_
1004800,3,"[[1795968, 2387741], [2385390, 383699, 383708], [360252, 2372178]]",1.0905555555555555,6.916666666666667,444.7777777777778,13,7,0.00804289544235925,6_04_
1004900,2,"[[389076, 381974], [365288, 387202]]",1.7875,8.75,555.0,9,4,0.005361930294906166,6_04_
1005000,2,"[[1788789, 365287], [375928, 392631, 1789396]]",1.0775000000000001,6.458333333333333,375.0833333333333,10,5,0.005361930294906166,6_04_
1005200,1,"[[374055, 2379722]]",0.4,3.75,138.0,7,2,0.002680965147453083,6_04_
1005400,3,"[[1730191, 376520, 385098], [1730621, 383701], [1789212, 2379984, 369801]]",1.3844444444444444,6.944444444444444,400.77777777777777,15,8,0.00804289544235925,6_04_
1005501,2,"[[369780, 1790340], [1730783, 391822]]",0.8350000000000001,5.375,272.0,9,4,0.005361930294906166,6_04_
1005502,1,"[[1788112, 371099]]",1.05,6.0,400.0,6,2,0.002680965147453083,6_04_
1005600,3,"[[360622, 383125], [367746, 1732578], [389776, 1714069]]",2.0766666666666667,9.333333333333334,571.8333333333334,15,6,0.00804289544235925,6_04_
1005700,6,"[[359524, 2382308], [2382350, 2385137], [385325, 389453], [402278, 1747342], [1730106, 376663], [2382225, 369751]]",1.58,8.25,528.9166666666666,27,12,0.0160857908847185,6_04_
1005800,1,"[[364591, 1705437]]",0.74,5.25,276.0,7,2,0.002680965147453083,6_04_
1006000,1,"[[375382, 377748]]",1.915,9.5,630.0,4,2,0.002680965147453083,6_04_
1006100,1,"[[389800, 389953]]",0.9849999999999999,6.0,330.0,6,2,0.002680965147453083,6_04_
1006200,2,"[[373424, 2387085], [1713540, 1704913]]",1.1675,6.75,419.5,5,4,0.005361930294906166,6_04_
1006300,2,"[[2373547, 1789573], [388553, 1785610]]",1.0125,6.75,451.25,10,4,0.005361930294906166,6_04_
1006400,5,"[[390793, 1726161], [2387462, 402424], [372591, 1730671], [2379844, 2387205, 1713479, 385729], [2381202, 2386550]]",1.2595,6.6,361.6,23,12,0.013404825737265416,6_04_
1006500,2,"[[1796457, 369634], [1789578, 378336, 2380079]]",1.1991666666666667,8.041666666666666,568.6666666666667,9,5,0.005361930294906166,6_04_
1006600,2,"[[400804, 402393], [1785648, 379125]]",1.4449999999999998,7.25,425.75,4,4,0.005361930294906166,6_04_
1006700,3,"[[2386979, 2390883], [1721035, 1731179], [383029, 2379464]]",1.3983333333333334,7.5,473.8333333333333,11,6,0.00804289544235925,6_04_
1006800,6,"[[387335, 2385762], [392398, 2399980, 442807], [407238, 390164], [2379466, 1730390], [1732628, 1796137, 1796793], [384169, 367012, 1705270]]",1.506388888888889,7.694444444444444,463.0555555555556,22,15,0.0160857908847185,6_04_
1006900,2,"[[382776, 378226], [1731984, 369094]]",2.1025,9.5,564.75,7,4,0.005361930294906166,6_04_
1007002,10,"[[1725673, 376891, 368339], [382267, 395558], [395956, 1788228, 385966], [1795429, 2390743], [366828, 1790117], [369919, 385348, 1726277], [369754, 1786402, 2381536], [383854, 365898], [376888, 371202], [2386614, 2381979]]",1.6151666666666666,8.05,500.35,46,24,0.02680965147453083,6_04_
1007100,2,"[[383417, 369416], [388974, 1732262]]",0.96,5.75,317.0,5,4,0.005361930294906166,6_04_
1007200,11,"[[1777118, 369549], [360978, 370222], [370046, 1725630], [1705442, 1705924], [1729883, 1788186], [387706, 361513], [1713862, 417768], [382973, 2382818, 381680], [1713087, 387565, 399971, 1728335], [1730013, 2385508], [2382211, 388370]]",1.4070454545454547,7.212121212121212,436.37121212121207,42,25,0.029490616621983913,6_04_
1007300,3,"[[2390259, 2380644], [2385994, 386370], [362642, 389081]]",1.7366666666666666,8.25,494.3333333333333,15,6,0.00804289544235925,6_04_
1007400,4,"[[365057, 365391], [392491, 1724350], [368317, 1732635, 377058], [380953, 1732513]]",1.8679166666666667,8.729166666666668,548.0,24,9,0.010723860589812333,6_04_
1007500,2,"[[2382249, 1788225], [400810, 387448]]",1.9925,9.875,721.0,5,4,0.005361930294906166,6_04_
1007600,5,"[[373936, 371008, 364592], [375251, 2382137, 1731335, 392331], [2391507, 2391579], [2386492, 378352, 388192], [1732350, 381348]]",1.4845,7.416666666666667,469.8833333333333,33,14,0.013404825737265416,6_04_
1007700,5,"[[379761, 399943], [2396576, 1740837], [1731236, 1730324], [2385297, 383698, 1726170], [378751, 2385144]]",1.8213333333333335,9.45,664.8333333333333,22,11,0.013404825737265416,6_04_
1007800,4,"[[1730016, 363706, 372547], [387669, 373133], [2385793, 379136], [2373965, 369481]]",1.2670833333333333,6.875,408.875,10,9,0.010723860589812333,6_04_
1007900,8,"[[384823, 2380203, 389196], [424022, 2390360], [382936, 368295], [2391167, 2391188], [1805254, 395961], [368379, 367560], [2382130, 1730194], [2414592, 388473]]",2.0733333333333333,9.802083333333334,653.75,38,17,0.021447721179624665,6_04_
1008000,4,"[[2382760, 2380066], [2380708, 2420635], [1729864, 359415], [1789737, 2373994]]",1.4362499999999998,7.8125,501.25,18,8,0.010723860589812333,6_04_
1008100,4,"[[364089, 1714191], [369743, 384204], [1735255, 1747647, 1732984], [425435, 443343]]",1.8120833333333333,8.895833333333332,548.2916666666666,11,9,0.010723860589812333,6_04_
1008200,1,"[[1731017, 402747]]",2.285,10.5,714.0,3,2,0.002680965147453083,6_04_
1008300,11,"[[1710264, 370886], [381559, 2387094, 2381248], [1704632, 407613], [2379476, 388824], [2386681, 371943], [368620, 368666], [2385118, 2382330], [2373548, 388736], [383017, 1725333], [391525, 2382254], [2379895, 2385567, 400878]]",1.771818181818182,9.242424242424242,632.0606060606061,46,24,0.029490616621983913,6_04_
1008400,1,"[[384257, 394754]]",0.9750000000000001,5.25,270.0,3,2,0.002680965147453083,6_04_
1008601,1,"[[382980, 373162]]",1.53,7.0,360.0,7,2,0.002680965147453083,6_04_
1008700,2,"[[1729962, 369733], [374693, 1789693]]",2.0825,9.375,605.25,7,4,0.005361930294906166,6_04_
1008800,4,"[[367822, 1730890], [1786277, 2379916], [2380199, 387512], [395267, 373572]]",1.8425,9.4375,636.0,11,8,0.010723860589812333,6_04_
1008900,1,"[[2386980, 368779]]",1.23,6.0,317.5,3,2,0.002680965147453083,6_04_
1009000,8,"[[375914, 1732391], [2386247, 387491], [1785661, 385812], [391828, 387084], [1706089, 2390560, 1717094], [2390837, 407842], [2372315, 2400249], [361078, 2382699]]",1.8570833333333334,8.6875,535.875,26,17,0.021447721179624665,6_04_
1009100,2,"[[406657, 2396616], [369497, 359397]]",0.8275,5.625,326.25,5,4,0.005361930294906166,6_04_
1009200,4,"[[2391215, 2385156], [399359, 372683], [400961, 2390546], [376264, 2386634]]",2.335,10.625,710.25,16,8,0.010723860589812333,6_04_
1009500,8,"[[390881, 2382132], [407283, 1747547], [395037, 391404], [2385843, 372041], [2382209, 1731417], [2385302, 2386609], [2385804, 396656, 2390912], [2386961, 366436, 1729869]]",1.483125,7.4375,442.2291666666667,29,18,0.021447721179624665,6_04_
1009800,5,"[[2381006, 2385760], [396089, 2390565], [2385289, 376198], [392864, 368352, 362727], [1726820, 388737]]",2.091666666666667,9.216666666666667,552.3,14,11,0.013404825737265416,6_04_
1009901,2,"[[2385291, 2387019], [2385123, 359111]]",1.7075,8.25,494.75,9,4,0.005361930294906166,6_04_
1009902,2,"[[1726001, 1788390], [2380887, 2385004]]",2.125,10.875,731.75,6,4,0.005361930294906166,6_04_
1009903,2,"[[369617, 376110], [1788788, 2396634]]",2.005,9.75,615.5,7,4,0.005361930294906166,6_04_
1010000,3,"[[364112, 2417986], [1732243, 1714075, 1713739], [1704741, 1717298]]",2.126666666666667,10.11111111111111,677.8333333333334,14,7,0.00804289544235925,6_04_
1010100,13,"[[2380209, 374796], [369388, 365262], [402276, 2385404], [367204, 1705438], [2390715, 2390526], [2387742, 392745], [1730902, 367908], [400985, 373279], [2399977, 1735257, 1713225], [401284, 379326], [1790338, 363110], [386015, 2379576, 370174], [386550, 400002]]",1.8625641025641024,8.987179487179487,571.5769230769231,69,28,0.03485254691689008,6_04_
1010200,2,"[[387427, 406055], [1796132, 2385386]]",2.1925,9.5,566.5,5,4,0.005361930294906166,6_04_
1010300,3,"[[1748242, 1795426], [1729724, 1729802], [2391226, 374516]]",1.8349999999999997,8.333333333333334,492.8333333333333,7,6,0.00804289544235925,6_04_
1010601,2,"[[388288, 407198], [2379516, 1747341]]",1.9,8.0,430.75,7,4,0.005361930294906166,6_04_
1010602,1,"[[400974, 2380544]]",1.38,6.75,306.5,2,2,0.002680965147453083,6_04_
1010801,1,"[[1790348, 1732878]]",2.9000000000000004,12.25,803.5,3,2,0.002680965147453083,6_04_
1010802,2,"[[1796138, 1789730], [1732036, 1713736]]",1.35,6.375,317.5,4,4,0.005361930294906166,6_04_
1010900,6,"[[369938, 2384789], [2380202, 363856], [392094, 2385388], [360991, 383318], [2379457, 2395634], [382489, 1731011, 383043]]",1.3763888888888889,7.069444444444444,403.3888888888889,24,13,0.0160857908847185,6_04_
1011000,4,"[[2382127, 2380136], [376665, 1725674], [384930, 383062], [1726310, 1710893]]",1.93625,8.6875,502.75,9,8,0.010723860589812333,6_04_
1011100,4,"[[372539, 2373933], [2386256, 2387035], [373966, 2391163], [373350, 371268, 2380101]]",1.67125,8.25,506.4166666666667,14,9,0.010723860589812333,6_04_
1011201,1,"[[381949, 382977]]",2.795,11.75,750.0,4,2,0.002680965147453083,6_04_
1011202,2,"[[378651, 2382761], [1729968, 370955]]",2.0525,8.5,471.0,4,4,0.005361930294906166,6_04_
1011300,2,"[[2385817, 382694], [399121, 385011]]",1.48,7.25,409.25,11,4,0.005361930294906166,6_04_
1011500,3,"[[1729790, 2380554], [1731018, 2390999], [387564, 396155]]",1.1233333333333333,6.583333333333333,376.8333333333333,14,6,0.00804289544235925,6_04_
1011600,1,"[[375191, 366842]]",2.4749999999999996,10.0,570.0,7,2,0.002680965147453083,6_04_
1011700,1,"[[369041, 1726834]]",2.845,13.0,902.5,6,2,0.002680965147453083,6_04_
1011800,2,"[[379412, 365041], [409086, 1748172]]",2.1875,10.125,593.5,8,4,0.005361930294906166,6_04_
1011900,4,"[[373039, 407212], [392099, 370180], [2380591, 1795534], [388636, 2386341]]",2.1975,9.3125,560.75,16,8,0.010723860589812333,6_04_
1012101,2,"[[1713065, 2391411], [388978, 2379511]]",1.615,7.5,413.75,9,4,0.005361930294906166,6_04_
1012500,6,"[[2385807, 1713107], [373939, 2379508], [2386548, 390926], [1726270, 378500], [370500, 371827], [388239, 378804]]",1.9083333333333332,8.75,536.5,27,12,0.0160857908847185,6_04_
1012700,1,"[[399303, 371819]]",0.945,5.5,300.0,2,2,0.002680965147453083,6_04_
1012901,2,"[[393590, 373753], [373348, 382375]]",1.2325,6.875,450.0,9,4,0.005361930294906166,6_04_
1012902,2,"[[1732172, 2385562], [2386616, 396149]]",1.3375000000000001,7.75,443.5,6,4,0.005361930294906166,6_04_
1013100,7,"[[407199, 406767], [369402, 1726234], [390331, 373096], [1730497, 1708514], [387799, 388715, 370635], [410136, 1748236], [391326, 2391284, 1732798]]",2.9307142857142856,12.19047619047619,799.3095238095239,28,16,0.01876675603217158,6_04_
1013202,1,"[[392973, 369350]]",2.995,12.25,780.0,2,2,0.002680965147453083,6_04_
1013203,2,"[[1795772, 378758], [1748270, 1713542]]",4.605,18.125,1132.0,5,4,0.005361930294906166,6_04_
1013300,3,"[[367432, 2386968], [1729966, 378956], [370926, 1732324]]",2.6133333333333333,11.666666666666666,817.6666666666666,14,6,0.00804289544235925,6_04_
1013400,1,"[[2379385, 364417]]",1.355,6.5,330.0,2,2,0.002680965147453083,6_04_
1013700,5,"[[1789386, 372632], [388033, 373443], [2386659, 2386359], [2382351, 2380452, 367304], [370668, 2381334]]",1.5046666666666666,7.783333333333333,486.5,23,11,0.013404825737265416,6_04_
1013800,3,"[[1732284, 388105, 1710370], [382930, 1789948], [387660, 371169]]",4.2027777777777775,15.944444444444443,995.7222222222223,9,7,0.00804289544235925,6_04_
1013900,5,"[[392720, 1731015], [387866, 1789398], [2390541, 372700, 367628], [2386936, 1713750], [385549, 2380094]]",2.6713333333333336,10.733333333333334,638.0333333333334,17,11,0.013404825737265416,6_04_
1014000,2,"[[1747938, 402226], [396549, 1713259]]",4.5125,16.125,995.0,4,4,0.005361930294906166,6_04_
1014500,3,"[[388874, 369091], [371269, 382009], [1730397, 385320]]",2.046666666666667,9.083333333333334,552.8333333333334,11,6,0.00804289544235925,6_04_
1014802,1,"[[1795432, 1796258]]",5.0,18.0,1145.5,3,2,0.002680965147453083,6_04_
1015001,1,"[[1729794, 2414563]]",2.6500000000000004,10.5,600.0,2,2,0.002680965147453083,6_04_
1015102,2,"[[1705461, 1713104], [387892, 1725695]]",3.8825,15.0,880.0,6,4,0.005361930294906166,6_04_
1015401,1,"[[361375, 2382753]]",0.55,4.5,210.5,3,2,0.002680965147453083,6_04_
1015601,2,"[[368631, 365431], [2385395, 2390559]]",2.6850000000000005,10.5,579.25,6,4,0.005361930294906166,6_04_
1015700,1,"[[442885, 2386542]]",3.405,13.5,842.5,2,2,0.002680965147453083,6_04_
1015900,2,"[[2405786, 1730392], [1730626, 1789900]]",2.45,11.125,725.5,7,4,0.005361930294906166,6_04_
1016300,3,"[[2390321, 406946], [2379479, 2379497], [1717130, 426763]]",3.9283333333333332,14.833333333333334,943.8333333333334,13,6,0.00804289544235925,6_04_
1016500,2,"[[1748415, 1713370], [372745, 372039]]",4.6425,17.25,1085.25,5,4,0.005361930294906166,6_04_
1017100,1,"[[367655, 372040]]",5.115,18.5,1080.0,2,2,0.002680965147453083,6_04_
1017300,1,"[[1710228, 396625]]",5.41,19.0,1197.0,6,2,0.002680965147453083,6_04_
1017500,1,"[[379453, 379503]]",2.89,11.75,660.0,5,2,0.002680965147453083,6_04_
1017900,1,"[[2381343, 2380666]]",2.7,11.75,741.5,2,2,0.002680965147453083,6_04_
1018900,1,"[[2385803, 442954]]",3.1,13.0,772.0,8,2,0.002680965147453083,6_04_
1021600,1,"[[1705815, 2386257, 1717502]]",3.233333333333333,13.166666666666666,797.3333333333334,3,3,0.002680965147453083,6_04_
1022600,1,"[[1730025, 388550]]",3.075,12.0,713.0,2,2,0.002680965147453083,6_04_
1031703,1,"[[390235, 1721032]]",1.615,8.0,442.5,2,2,0.002680965147453083,6_04_
1031704,2,"[[373413, 395525], [1713300, 2386494, 379437]]",2.794166666666667,12.166666666666668,770.5,6,5,0.005361930294906166,6_04_
1000700,2,"[[1755578, 421834], [421828, 1717511]]",2.0575,10.0,631.25,6,4,0.006968641114982578,6_05_
1001300,2,"[[399052, 1747470], [412383, 412084]]",0.8325,5.25,251.75,9,4,0.006968641114982578,6_05_
1001501,1,"[[1717506, 1717592]]",1.0,6.0,356.5,2,2,0.003484320557491289,6_05_
1001502,1,"[[382832, 386940]]",1.935,9.5,660.0,4,2,0.003484320557491289,6_05_
1001600,1,"[[1757415, 382242]]",1.28,8.25,567.5,8,2,0.003484320557491289,6_05_
1001800,3,"[[1733069, 378027], [382330, 398059], [1710266, 375798]]",0.9116666666666666,5.916666666666667,328.3333333333333,14,6,0.010452961672473868,6_05_
1002100,2,"[[2396094, 2391138], [1721691, 399422]]",2.0575,10.25,695.25,9,4,0.006968641114982578,6_05_
1002201,2,"[[1749100, 2392034], [398085, 398062]]",1.3624999999999998,8.25,584.5,9,4,0.006968641114982578,6_05_
1002202,2,"[[2400612, 1729652], [2391951, 431584]]",1.38,8.125,549.5,11,4,0.006968641114982578,6_05_
1002400,1,"[[1756093, 2391223]]",0.95,5.75,286.0,2,2,0.003484320557491289,6_05_
1002902,2,"[[409112, 424190], [1731580, 427779]]",2.205,11.0,795.0,10,4,0.006968641114982578,6_05_
1003001,5,"[[2385521, 1748417], [1717402, 385634], [389749, 377722], [1721444, 393669, 2395986], [2396160, 1705471]]",1.686,8.733333333333334,597.9,16,11,0.017421602787456445,6_05_
1003002,1,"[[1721893, 389483]]",0.675,5.0,279.0,3,2,0.003484320557491289,6_05_
1003200,1,"[[1722657, 1732667]]",1.25,6.75,379.0,5,2,0.003484320557491289,6_05_
1003400,5,"[[1717726, 423866], [1722428, 1758313], [423005, 2400079], [1717610, 2396284], [380870, 378688]]",1.31,7.15,438.3,22,10,0.017421602787456445,6_05_
1003601,1,"[[391250, 1757726]]",1.625,7.75,449.5,2,2,0.003484320557491289,6_05_
1003602,3,"[[1718719, 1728991], [383311, 430324, 2400888], [438374, 1732742]]",1.263888888888889,7.361111111111111,478.9444444444445,17,7,0.010452961672473868,6_05_
1003700,5,"[[391771, 2405853], [410547, 374325], [414229, 2396358], [386983, 387533], [424639, 388504]]",1.434,6.85,378.5,23,10,0.017421602787456445,6_05_
1003800,7,"[[2387635, 2390350], [380749, 2400983], [444029, 2391367], [404132, 2399960], [412188, 422518], [1722812, 2391895], [399675, 406730, 398480]]",1.2926190476190478,7.142857142857143,454.42857142857144,32,15,0.024390243902439025,6_05_
1004001,1,"[[1722565, 405238]]",1.3,7.25,430.5,6,2,0.003484320557491289,6_05_
1004002,6,"[[407576, 381878], [1723434, 1710550], [2396904, 2401698], [405006, 381234], [407823, 407649], [384905, 1745295]]",1.4933333333333334,7.541666666666667,450.5,24,12,0.020905923344947737,6_05_
1004100,3,"[[374245, 402040], [1737609, 382670], [1748376, 1713581]]",1.4216666666666666,7.583333333333333,473.0,17,6,0.010452961672473868,6_05_
1004200,7,"[[386854, 1710565], [381328, 1717586], [1749039, 390114], [392041, 370385], [394596, 1729193], [1755748, 2396018], [1724257, 1775636]]",1.227857142857143,6.785714285714286,376.07142857142856,27,14,0.024390243902439025,6_05_
1004300,5,"[[388336, 1775653], [382283, 426948], [386912, 391292], [398749, 1775441], [422168, 1717144, 374805]]",1.6003333333333334,8.183333333333334,538.0333333333333,19,11,0.017421602787456445,6_05_
1004400,2,"[[405753, 383147], [412063, 421655]]",1.3175,7.25,420.0,5,4,0.006968641114982578,6_05_
1004700,1,"[[409151, 401866]]",1.42,8.0,540.0,4,2,0.003484320557491289,6_05_
1004800,3,"[[375162, 365433], [1748500, 2396021], [422533, 1776607]]",1.1233333333333333,6.583333333333333,412.0,14,6,0.010452961672473868,6_05_
1005000,5,"[[421309, 1747715], [408222, 395102], [2396120, 1721196], [2400210, 1731581], [1710052, 1717608]]",1.495,7.8,491.9,19,10,0.017421602787456445,6_05_
1005200,2,"[[405956, 2417912], [2390949, 1717370]]",1.3875,7.375,442.75,4,4,0.006968641114982578,6_05_
1005400,2,"[[2400227, 1721711], [2390885, 378997]]",1.4849999999999999,7.75,490.0,7,4,0.006968641114982578,6_05_
1005501,2,"[[1755570, 2396389], [2396407, 1729539]]",1.3250000000000002,7.875,558.25,6,4,0.006968641114982578,6_05_
1005700,2,"[[1706042, 421819], [384945, 421536]]",1.15,6.875,421.5,9,4,0.006968641114982578,6_05_
1005900,1,"[[2396445, 1756096]]",1.2000000000000002,6.75,436.5,4,2,0.003484320557491289,6_05_
1006100,3,"[[2401743, 2410547], [1713752, 413174], [1664410, 413303]]",1.6916666666666664,7.916666666666667,480.1666666666667,11,6,0.010452961672473868,6_05_
1006200,1,"[[406214, 402006]]",1.79,8.75,570.0,2,2,0.003484320557491289,6_05_
1006300,1,"[[389477, 2400231]]",1.2650000000000001,7.5,565.5,2,2,0.003484320557491289,6_05_
1006400,4,"[[425391, 1748469], [1717369, 1755579], [389500, 1717609], [1748004, 413180]]",1.99,9.0,541.75,15,8,0.013937282229965157,6_05_
1006500,3,"[[1717536, 377632], [1717559, 2391656], [408959, 2390960, 1718713]]",1.0266666666666666,5.916666666666667,322.1111111111111,11,7,0.010452961672473868,6_05_
1006600,5,"[[1758038, 1724398], [1721702, 1748014], [412499, 382559], [400914, 1773231, 405765], [1721949, 1732052]]",1.5870000000000002,7.466666666666667,419.8,22,11,0.017421602787456445,6_05_
1006700,4,"[[388818, 391019, 430279], [2390936, 2405957], [406949, 1710901], [1723427, 413481]]",1.3925,7.708333333333334,489.875,11,9,0.013937282229965157,6_05_
1006800,6,"[[1728470, 2396032, 1775841], [1757096, 398594, 2396222], [1729651, 1758009], [390208, 1717556], [1718437, 2391493], [378218, 2391530]]",1.433888888888889,7.625,466.4444444444444,22,14,0.020905923344947737,6_05_
1006900,1,"[[381788, 1756543]]",1.7999999999999998,9.25,647.5,2,2,0.003484320557491289,6_05_
1007001,2,"[[1757007, 2396002, 2395933], [402230, 2391605]]",1.5741666666666667,7.791666666666666,448.83333333333337,11,5,0.006968641114982578,6_05_
1007002,4,"[[377590, 1704623], [2396424, 382181], [1722244, 2391650], [1733037, 389475]]",1.71375,8.0,501.625,14,8,0.013937282229965157,6_05_
1007100,2,"[[412264, 406082], [376475, 2396866, 398912]]",0.9766666666666668,6.25,385.5,11,5,0.006968641114982578,6_05_
1007200,11,"[[2391687, 405642], [2395981, 375082], [1731899, 1721721], [2401459, 2400588], [2396312, 1748274], [2395992, 2391589], [1755560, 379026], [2391129, 2390943], [1718415, 409360, 368445, 1748283], [1722116, 2396465, 2396075], [413848, 1747933]]",1.4604545454545457,7.2272727272727275,409.33333333333337,49,25,0.03832752613240418,6_05_
