BoroCT2020,NTAName,NTA2020,GEOID,geometry_nyct,modzcta,label,zcta,pop_est,BoroCT2020_col
1019200,East Harlem (North),MN1102,36061019200,"MULTIPOLYGON (((-73.9271849638763 40.7973492980583, -73.9273546702941 40.797315982338496, -73.92734673841555 40.797293303607645, -73.9276710416845 40.79721641624886, -73.92770675669493 40.79729806561068, -73.92738245208157 40.79737646481686, -73.92736657246537 40.797346221986345, -73.9272028137703 40.79738614919355, -73.9271849638763 40.7973492980583)), ((-73.92672072815024 40.80041361786858, -73.92653828126294 40.80033330468822, -73.92655333321987 40.800314579291744, -73.92674245536335 40.80040290591908, -73.92673665597117 40.80041087843352, -73.92672507862379 40.80040674574194, -73.92672072815024 40.80041361786858)), ((-73.92666547201432 40.800182120350385, -73.92669554280806 40.80014638395368, -73.92724752367747 40.80039236532335, -73.92711445824942 40.800563164279914, -73.92706678229075 40.800542420034226, -73.92716914610936 40.80040526151833, -73.92666547201432 40.800182120350385)), ((-73.92688587643615 40.80084005654853, -73.92650936538706 40.800656438540585, -73.9265522347471 40.80060423258609, -73.92684510057228 40.80073905459187, -73.92683144369924 40.80076493692156, -73.92686890303683 40.80078308482165, -73.92699512912233 40.80063558406695, -73.92704621900323 40.800651151131724, -73.92688587643615 40.80084005654853)), ((-73.92905442401775 40.796693837543444, -73.92927918025187 40.79585254184202, -73.92930779805077 40.79587102108529, -73.92945668402622 40.79597370530336, -73.92950441641187 40.796003515083974, -73.92956877811982 40.79604050194323, -73.9297772377657 40.79615598366318, -73.93174295724594 40.79698683655566, -73.93398979738252 40.79793185870243, -73.93352304517423 40.7985837110361, -73.93346611765264 40.7986617388269, -73.93314802565789 40.79909676520722, -73.93308543912752 40.79918235796706, -73.93298379339751 40.79932136880574, -73.9329190249616 40.799409945834704, -73.93285643784128 40.79949553947107, -73.9327914405854 40.799584429229505, -73.93270434624624 40.79970353861983, -73.93264612489877 40.7997831610804, -73.9325577534057 40.799904015890824, -73.93250445944328 40.79997689894909, -73.93242149445241 40.80009035975096, -73.93237007376473 40.800160681380994, -73.93229948405401 40.8002572170983, -73.93223678981563 40.800342956406446, -73.93215248941655 40.80045824308355, -73.93196840334049 40.80071016604168, -73.93177263712319 40.800978841151, -73.93142117722519 40.80145568674017, -73.93138725390564 40.80150171212877, -73.93120137252393 40.80175392156445, -73.93101547030984 40.80200083554202, -73.93098932112197 40.80204130129585, -73.93069666140532 40.802418675140544, -73.93063448823946 40.80249062536889, -73.93056760102445 40.80256009099597, -73.93055075551699 40.80257656344929, -73.93048466736909 40.802636476722434, -73.93041408574119 40.802693353688866, -73.93033781457139 40.80275552615127, -73.93031204880504 40.802774640225465, -73.93024924184911 40.80282123073432, -73.93014920613668 40.80288334257111, -73.92998269635795 40.802984172117725, -73.9299098982813 40.802863969963155, -73.92988929304146 40.80282977605646, -73.9297864923575 40.80266016673945, -73.9296923246387 40.802439703302525, -73.92957675105502 40.802179441773475, -73.92952025202646 40.80205289578533, -73.929453476173 40.80190678455465, -73.92943635405102 40.801861127442756, -73.92935417296836 40.80167066544514, -73.92933108273571 40.80159826879501, -73.92930201703082 40.80149521587179, -73.9292746899868 40.80137260443561, -73.9292079891682 40.8011469341919, -73.92911820146877 40.80111241654931, -73.92903471583921 40.80108031693529, -73.92902652752144 40.800969273141824, -73.92902104931363 40.800894985218044, -73.9290162598985 40.80083012804899, -73.92900769469938 40.800771761489074, -73.92899976217143 40.80070950990616, -73.92898600116358 40.80060153507217, -73.92895330017264 40.800308779740234, -73.92893745031348 40.80017025470253, -73.92890133713873 40.79985462483412, -73.92891923886076 40.79945759584438, -73.92894378318087 40.79891099716121, -73.92897102374671 40.798258267957806, -73.92903621554505 40.79676199788704, -73.92905442401775 40.796693837543444)))",10035,10035,10035,35743.0,1019200
1016200,East Harlem (South),MN1101,36061016200,"POLYGON ((-73.93505386690553 40.79168563644129, -73.93510745117531 40.79164829381085, -73.93517163069498 40.79160414471368, -73.93526790384327 40.7915274309766, -73.93526481395276 40.791525168646196, -73.93519019912542 40.791470565024525, -73.9354674267024 40.79126305706813, -73.93553877268167 40.79131809893424, -73.93583087324774 40.79109411025438, -73.93602372336406 40.790828533328174, -73.93631991347486 40.79042536258137, -73.93669282641903 40.78991245374086, -73.93706149134357 40.78941299446433, -73.9370528496734 40.78940582097522, -73.93708084767388 40.7893657998981, -73.93707226648512 40.78934524651501, -73.93701460080713 40.78932068514099, -73.93614053823937 40.78894847478793, -73.93612816746786 40.78893793138917, -73.93612669791443 40.78892626928678, -73.93621840370587 40.78879989929132, -73.93622731794902 40.78879501417182, -73.93624283822594 40.788795175405895, -73.93714945838566 40.789167852959004, -73.93722870535584 40.78899571172541, -73.93739768958076 40.78862112306496, -73.93741656024027 40.78857916468538, -73.9375496949378 40.788283147328116, -73.93763463233671 40.78809364737669, -73.93768649700797 40.78797296298524, -73.93769543336624 40.78795669590967, -73.93774102485295 40.78785330660901, -73.9377734356046 40.78778276023395, -73.937817029932 40.78768787073548, -73.93794749261674 40.78747670129187, -73.93794571136242 40.787468560596736, -73.93795911058498 40.78745568177075, -73.93797162083236 40.787431275195836, -73.93811550354441 40.78718416432721, -73.93813336455503 40.78716519196445, -73.93819409880375 40.78709673184088, -73.93824500200205 40.78704046963077, -73.93853917544298 40.786710178404945, -73.9392662276776 40.785888154167566, -73.9398259975079 40.78525595328231, -73.93983434051182 40.78525337323726, -73.93984262443105 40.785250811253405, -73.93985247654342 40.78524333254333, -73.93988025608074 40.78523177643457, -73.93988832108167 40.78522292826866, -73.93990983326161 40.78521136769818, -73.93992954440651 40.785201166489365, -73.93995463717336 40.78518892377685, -73.93998958052563 40.78516987880472, -73.94001288417347 40.78515627483614, -73.9400245328166 40.78515287747177, -73.94004962733533 40.78513791529589, -73.94006395753212 40.78513043069736, -73.94011414341634 40.785103225764765, -73.94014927289557 40.78508665653488, -73.94018492939836 40.78506560324275, -73.94020210187885 40.785058588342025, -73.94022455287904 40.785044552507784, -73.94023775770394 40.78503653591025, -73.94026680993909 40.785021502705966, -73.94036189337652 40.784971385418935, -73.94045300723248 40.78492227449843, -73.94053357162758 40.78487817308859, -73.94055073770143 40.784866143085004, -73.94058110159408 40.784853110233946, -73.94059034925715 40.78484609067035, -73.94062337010807 40.78482905196994, -73.94067354348932 40.78480299953016, -73.94071712617558 40.784779942708944, -73.94072108302231 40.7847799447523, -73.94074881657718 40.78476691988002, -73.94076730760787 40.78475689681494, -73.94078847938249 40.78474685050339, -73.94083068069362 40.78472682631327, -73.94102479633943 40.784634624436826, -73.94108553604954 40.78460856853379, -73.94111062729972 40.784596550722384, -73.94113703500855 40.784582516069236, -73.94117268738 40.78456547906281, -73.94144591867381 40.78443087621386, -73.94152556648497 40.78439030340556, -73.94167434015142 40.78431323320202, -73.9418542838872 40.78422014941032, -73.94201411529285 40.78413698777385, -73.94217898350784 40.78405076641836, -73.94231368612411 40.78398056891064, -73.94239108249214 40.78394012939597, -73.94243430859812 40.78391723357362, -73.94246950163061 40.78389586422324, -73.94257205230227 40.7838241274838, -73.94260422424858 40.783801234274705, -73.94267359510819 40.783753146527374, -73.94278117212325 40.78367759353084, -73.94286763460711 40.78361805928291, -73.94293500190672 40.783571509605494, -73.94301642786193 40.783514269015164, -73.94311495848119 40.78344557423689, -73.94316121541486 40.783411234121246, -73.94320545162407 40.783369246612715, -73.94323965361006 40.7833272552976, -73.94326982653224 40.78328755825504, -73.94331006994658 40.78323258448699, -73.94334728974464 40.7831814365036, -73.94339658679351 40.78310890629406, -73.94344085123062 40.783048585534594, -73.94355123422564 40.78290291180245, -73.94354400296692 40.78287992707231, -73.94364803110916 40.7826555643071, -73.94367337853092 40.78271602688714, -73.9437598489691 40.7828283357947, -73.94383236222714 40.78285849326207, -73.94389304144545 40.78288713130424, -73.94395439693555 40.78291492430997, -73.94405418963495 40.78296376251025, -73.94464645430443 40.78321728001538, -73.94472243955346 40.78324697907228, -73.94422314417469 40.783932714541486, -73.94331869000295 40.78517270563856, -73.9428466737127 40.78580459228917, -73.9423804558234 40.786425403067454, -73.94193716296786 40.78706408038874, -73.94147817978826 40.78769081376159, -73.94101892608687 40.78831882349802, -73.94055943729352 40.78894887570692, -73.94050245180755 40.7890268516019, -73.94047513614599 40.78906422897211, -73.94006549155412 40.78962476145124, -73.93958905719784 40.790277690167734, -73.93913178280127 40.79090437040825, -73.93864863468292 40.79155716691716, -73.93819327117444 40.79218760729496, -73.93773592335424 40.7928152170779, -73.93679189685759 40.79240333892038, -73.93555293406153 40.79184163200837, -73.93539901398492 40.791970095350415, -73.93529018728285 40.79187254264078, -73.93524041452432 40.79183328079192, -73.93519341145789 40.79179740466613, -73.93513802817247 40.79175224002959, -73.93510732153105 40.791728604272755, -73.93508290228165 40.79170902215747, -73.93505386690553 40.79168563644129))",10029,10029,10029,79597.0,1016200
1017000,East Harlem (South),MN1101,36061017000,"POLYGON ((-73.93864863468292 40.79155716691716, -73.93913178280127 40.79090437040825, -73.93958905719784 40.790277690167734, -73.94006549155412 40.78962476145124, -73.94047513614599 40.78906422897211, -73.94050245180755 40.7890268516019, -73.94055943729352 40.78894887570692, -73.94101892608687 40.78831882349802, -73.94339577139128 40.789308195157695, -73.94422609177391 40.789658444838594, -73.94432093089002 40.7896984499084, -73.94454013540144 40.78979091369102, -73.94464505257972 40.78983516778881, -73.94510183693478 40.79002784384246, -73.94521469860885 40.79007544871421, -73.94563331698615 40.790252532430344, -73.94516809110688 40.790893436812745, -73.944675813142 40.7915689641186, -73.94418247083254 40.79224456127566, -73.94372355459042 40.792873177230916, -73.94327230748347 40.79348752912997, -73.94103476714263 40.79254608827978, -73.93864863468292 40.79155716691716))",10029,10029,10029,79597.0,1017000
1006500,Greenwich Village,MN0202,36061006500,"POLYGON ((-73.99697413140466 40.73140831029583, -73.99556223421264 40.730714692283364, -73.99606292857345 40.730154740899636, -73.99657192633055 40.72955171522681, -73.99735960629361 40.72994118841293, -73.99788563733298 40.72930992765998, -73.9989546678096 40.72806736206657, -73.99986286519727 40.726996368538494, -73.99991557626892 40.726934207227266, -74.00063217449458 40.7272861076329, -74.00139011640368 40.72765949839289, -74.00214869468545 40.728034864137186, -74.00242242634397 40.72817503606953, -74.00262377464104 40.7282781409526, -74.00271987556224 40.72832231365778, -74.00281704449549 40.72836262812972, -74.0027832887522 40.728434968872115, -74.00252580679688 40.72900741647572, -74.00220314760237 40.729652750170956, -74.0021563670892 40.729756284477645, -74.00168442841975 40.73058105372654, -74.00141219659955 40.73106474562466, -74.00095419301807 40.73170558475887, -74.00051043202849 40.73231470760591, -74.00006819594499 40.73292414262999, -73.99861202714861 40.73221491021778, -73.99697413140466 40.73140831029583))",10011,10011,10011,50472.0,1006500
1006300,Greenwich Village,MN0202,36061006300,"POLYGON ((-73.99361665209797 40.73600395350248, -73.99411833844016 40.73531210451836, -73.99458497951987 40.73467213943092, -73.99504974195979 40.734033774028184, -73.99548978589966 40.73343561412882, -73.99591414812568 40.73284665445823, -73.99635213562209 40.73225242594206, -73.9966391350925 40.73185573562419, -73.99697413140466 40.73140831029583, -73.99861202714861 40.73221491021778, -74.00006819594499 40.73292414262999, -73.99976323704912 40.733358712261186, -73.99956189204565 40.733611872579864, -73.9991857202276 40.73413805879672, -73.9987142029432 40.734783335500616, -73.99852998067121 40.735037365993854, -73.99827395348504 40.73539061197988, -73.9978072725967 40.73603537666459, -73.99734108977627 40.73666735717379, -73.9968396995167 40.737360354730534, -73.99361665209797 40.73600395350248))",10011,10011,10011,50472.0,1006300
1007100,West Village,MN0203,36061007100,"POLYGON ((-73.9968396995167 40.737360354730534, -73.99734108977627 40.73666735717379, -73.9978072725967 40.73603537666459, -73.99827395348504 40.73539061197988, -73.99852998067121 40.735037365993854, -73.9987142029432 40.734783335500616, -73.9991857202276 40.73413805879672, -73.99956189204565 40.733611872579864, -73.99976323704912 40.733358712261186, -74.00006819594499 40.73292414262999, -74.00051043202849 40.73231470760591, -74.00095419301807 40.73170558475887, -74.00116629134385 40.7317742932714, -74.00166248504424 40.732318373569086, -74.00212104089131 40.73283813050548, -74.00226468240494 40.73300727883958, -74.00257274948218 40.73337143004121, -74.00278617771536 40.73363199669163, -74.00265978925962 40.733645983222615, -74.00175786178932 40.73376772859128, -74.00120452342792 40.73384257522674, -74.00138854811308 40.734482301336115, -74.00157423327644 40.73512728723283, -74.00169280338633 40.735534071758536, -74.00176891894466 40.73576116903599, -74.00194805278083 40.73641342074795, -74.00126531071143 40.73650112631322, -74.00109371510625 40.73655970975436, -74.00064701740315 40.737229002362525, -74.00018284262839 40.737864407651976, -73.99968398368819 40.738551942210236, -73.9968396995167 40.737360354730534))",10011,10011,10011,50472.0,1007100
1005000,Gramercy,MN0602,36061005000,"POLYGON ((-73.98408190604256 40.737544956472895, -73.98431165795746 40.73723010784538, -73.98437383670812 40.73714489860219, -73.98450735303425 40.7369619290381, -73.9849331720968 40.736375829281144, -73.98536058157582 40.73578937663777, -73.9857941798195 40.7351991310157, -73.98621245355072 40.73461714138862, -73.98667911519343 40.73397750747975, -73.9871802805887 40.73329160280828, -73.98757173562922 40.73345644614013, -73.98877909681892 40.73396485648104, -73.98883913139352 40.733989936235545, -73.98990273760356 40.73443424808121, -73.9899464890399 40.73496636197817, -73.98995079092246 40.735027858646106, -73.98994762483824 40.73508939520102, -73.98993701770722 40.7351504480207, -73.98991905989803 40.73521049745657, -73.98989390408352 40.73526903268747, -73.98986176430081 40.73532555562575, -73.98987398839188 40.73540771470244, -73.98945449495015 40.7359867009756, -73.98920931325266 40.73630657366969, -73.98901536626931 40.73655960642119, -73.98859275584182 40.73714201071104, -73.98817887387253 40.73773019647741, -73.98774051512987 40.738311633626694, -73.98730131746439 40.738902469185426, -73.98722796901696 40.73887042158054, -73.98685322256424 40.73871419484213, -73.98642484129009 40.73853417897458, -73.9856741518919 40.738218450616735, -73.9853725746363 40.738091098196506, -73.9852851912873 40.73805419581814, -73.98498096578139 40.73792572328695, -73.98408190604256 40.737544956472895))",10010,10010,10010,33730.0,1005000
1005200,Midtown South-Flatiron-Union Square,MN0501,36061005200,"POLYGON ((-73.98730131746439 40.738902469185426, -73.98774051512987 40.738311633626694, -73.98817887387253 40.73773019647741, -73.98859275584182 40.73714201071104, -73.98901536626931 40.73655960642119, -73.98920931325266 40.73630657366969, -73.98945449495015 40.7359867009756, -73.98987398839188 40.73540771470244, -73.98986176430081 40.73532555562575, -73.98989390408352 40.73526903268747, -73.98991905989803 40.73521049745657, -73.98993701770722 40.7351504480207, -73.98994762483824 40.73508939520102, -73.98995079092246 40.735027858646106, -73.9899464890399 40.73496636197817, -73.98990273760356 40.73443424808121, -73.99075374320562 40.73483861332348, -73.99119876733822 40.73501182783739, -73.99171476049914 40.73521476050079, -73.99361665209797 40.73600395350248, -73.99311930125995 40.73669050533815, -73.99265407616618 40.737329925467705, -73.99222461368642 40.73791643992363, -73.9919332643907 40.73831658302861, -73.99190115686152 40.738360679423494, -73.99179745225884 40.73850310718974, -73.99137383511 40.739087638814446, -73.9909449774911 40.73967282494505, -73.99051760277938 40.74026113475267, -73.98958235034183 40.73986442479648, -73.98735860266345 40.73892494418885, -73.98730131746439 40.738902469185426))",10011,10011,10011,50472.0,1005200
1021400,Harlem (North),MN1002,36061021400,"POLYGON ((-73.93447504129567 40.81969696077972, -73.93446996215937 40.819597304131264, -73.93446012619107 40.819406635120714, -73.93445228748656 40.81932677060861, -73.93443608190249 40.81915170003374, -73.93442893787 40.81912286428077, -73.93433827489108 40.818756936303934, -73.93429468355363 40.81890444907804, -73.93423556629112 40.81864878087889, -73.93408462593952 40.81793032127083, -73.93407444560228 40.81782597346827, -73.9341279733755 40.817733421944, -73.93423500113482 40.81755434047897, -73.93445380677556 40.8171879879843, -73.93463770789947 40.8169075071708, -73.93487324324863 40.81652730587663, -73.93575528596621 40.81532504187274, -73.9373759039952 40.81599448583324, -73.9389334135151 40.81663782479199, -73.93899131739167 40.81666174242145, -73.93853828515962 40.817280809857145, -73.93822057474499 40.81771402230211, -73.9380885181912 40.8179001127538, -73.93764353584798 40.81851006017769, -73.93751586187912 40.81868417280333, -73.93746387127653 40.81875913143042, -73.93743873357631 40.81879466029263, -73.93740731678417 40.81883365449497, -73.93717823484276 40.81914084534667, -73.93703087925172 40.81934666293563, -73.93697608012486 40.81942124219483, -73.93672022817228 40.81976943952917, -73.93629260143535 40.820352834941346, -73.93626023614138 40.82039455811064, -73.93622674808644 40.82043772504523, -73.9360842473583 40.8203774656207, -73.93447504129567 40.81969696077972))",10039,10039,10039,27726.0,1021400
1023000,Harlem (North),MN1002,36061023000,"POLYGON ((-73.93764353584798 40.81851006017769, -73.9380885181912 40.8179001127538, -73.93822057474499 40.81771402230211, -73.93853828515962 40.817280809857145, -73.93899131739167 40.81666174242145, -73.93945670689467 40.8160258851322, -73.93952375604243 40.81605417803959, -73.9408511899096 40.81661426600977, -73.94109535569002 40.81671728406156, -73.94219430194408 40.81718094264989, -73.9422983095814 40.81722482212113, -73.94237878564161 40.817258748437574, -73.94332137700769 40.817656112556314, -73.9442704012814 40.81805617289529, -73.94514110460955 40.81842320354659, -73.94491689490323 40.81873075636866, -73.9448323028057 40.81884679832568, -73.94468663192552 40.81904662610661, -73.94446981013168 40.81934465010261, -73.94423154496766 40.81967215263714, -73.94377614313281 40.82029404873934, -73.94366300207147 40.8204488758841, -73.9436292814189 40.82049502009018, -73.94332113680294 40.82091669084062, -73.94083243181747 40.819869670240024, -73.94069235109754 40.81981073466459, -73.94056005964056 40.81975507520993, -73.94047686767365 40.81972007524598, -73.9403771350523 40.81967775418257, -73.93960644904392 40.81935073913509, -73.93944167909727 40.81928082221113, -73.93938605746442 40.819257220635116, -73.93912778031503 40.81914762657298, -73.93871301112702 40.81897162666861, -73.93858810222937 40.81891862297553, -73.93802669918267 40.818680396622796, -73.93769652638022 40.81854028861694, -73.93764353584798 40.81851006017769))",10030,10030,10030,29882.0,1023000
1002902,Chinatown-Two Bridges,MN0301,36061002902,"POLYGON ((-73.99605854456017 40.71623114996657, -73.9961491104288 40.71608435054957, -73.99622475026769 40.71599530078945, -73.99653110156396 40.715490902526994, -73.9968058907729 40.715036469622255, -73.99709205462977 40.714617912492336, -73.99750427431343 40.71406864858426, -73.99753465806384 40.714027077243486, -73.9975768033453 40.71398379069336, -73.99764274400577 40.713931990287236, -73.99771206524734 40.71388281173853, -73.99778458724278 40.71383638261683, -73.99786012184555 40.71379282348188, -73.99793847312293 40.71375224720309, -73.9980194378273 40.71371475903515, -73.99846062866393 40.71352171101234, -73.99858472542503 40.71347444706234, -73.99869737703906 40.71343456723159, -73.99890564313954 40.713353682941474, -73.9990957449881 40.71332725579867, -74.00019044124502 40.71317083498909, -74.00063365268524 40.71308070388708, -74.0008448759712 40.71303914692509, -74.00089336397234 40.71302947637751, -74.00089622320046 40.713046940172994, -74.00093156273194 40.7132627787381, -74.00125683927972 40.71349630469724, -74.00156617405194 40.71368258992502, -74.00096822280632 40.713905120030226, -74.00074634031738 40.71450987579279, -74.00045444804195 40.71436456971283, -74.00052716460704 40.71516957944335, -74.00078936590285 40.7152904894042, -74.0005782062355 40.71557042227813, -74.00013802172764 40.71619924792571, -73.99993078967975 40.71654343039965, -73.99944819288835 40.71732931059918, -73.99931222701294 40.717549754539654, -73.9985890678405 40.717099023857216, -73.99776267391891 40.716813439946634, -73.99698356856207 40.71654005356358, -73.99605854456017 40.71623114996657))",10013,10013,10013,28709.0,1002902
1002700,Chinatown-Two Bridges,MN0301,36061002700,"POLYGON ((-73.99694713160916 40.71207120726445, -73.99723433423338 40.712035916886755, -73.99738542123231 40.7120173513902, -73.99776979524708 40.711970118555634, -73.9978872477255 40.7119581917636, -73.99837247744665 40.71190891291631, -73.99847996483041 40.71189799654945, -73.99867753431889 40.71187793135817, -73.9988346277515 40.71186290303959, -73.99900334025502 40.711846763593805, -73.99913717060949 40.711833960707146, -73.99957815991002 40.711791772778724, -73.9997014831695 40.711779974168756, -74.0001182441368 40.71136941853214, -74.00019123171396 40.711297519202, -74.00025230137086 40.711237358077845, -74.00043409694005 40.711058265315316, -74.00050968673416 40.710983799435574, -74.00057178247026 40.71104548483997, -74.00062864176357 40.711110027643194, -74.00068003818693 40.71117717083807, -74.00072576706427 40.711246647061984, -74.00076564628576 40.711318179661426, -74.00079951727476 40.71139148382451, -74.00082724489299 40.711466267633604, -74.0008487187075 40.71154223329758, -74.00086385318725 40.711619078318066, -74.00087258804395 40.71169649669402, -74.00089148367009 40.712998784006324, -74.00089336397234 40.71302947637751, -74.0008448759712 40.71303914692509, -74.00063365268524 40.71308070388708, -74.00019044124502 40.71317083498909, -73.9990957449881 40.71332725579867, -73.99890564313954 40.713353682941474, -73.99869737703906 40.71343456723159, -73.99858472542503 40.71347444706234, -73.99846062866393 40.71352171101234, -73.9980194378273 40.71371475903515, -73.99793847312293 40.71375224720309, -73.99786012184555 40.71379282348188, -73.99778458724278 40.71383638261683, -73.99771206524734 40.71388281173853, -73.99764274400577 40.713931990287236, -73.9975768033453 40.71398379069336, -73.99753465806384 40.714027077243486, -73.99750427431343 40.71406864858426, -73.9974862527418 40.71401561343173, -73.99730708884208 40.71345333102241, -73.99711701497525 40.712799255148106, -73.99694713160916 40.71207120726445))",10013,10013,10013,28709.0,1002700
1002500,Chinatown-Two Bridges,MN0301,36061002500,"POLYGON ((-73.99601882134432 40.70891574876424, -73.9966638467568 40.708826430877615, -73.99728270820084 40.708731147607885, -73.99808334767326 40.708509145161834, -73.99828585896046 40.70842946182617, -73.99852742155856 40.70833105894663, -73.99856098191167 40.70831481437188, -73.99872181525645 40.70823698451352, -73.99875380140998 40.708223182736184, -73.99880829846029 40.708199666857816, -73.9988214199527 40.70817501362104, -73.99888114440841 40.70813616606256, -73.99898324538775 40.7080921857513, -73.99905260321202 40.70803207856505, -73.99913418504478 40.707981929910474, -73.99922346882303 40.70805258510937, -73.99929614970513 40.708110100483786, -73.99933433529874 40.708143293688714, -73.99937665305535 40.70817945782984, -73.99949495225997 40.70827860529754, -73.99975882935117 40.70848335511636, -73.99986926008029 40.70856904792705, -73.99995817821815 40.70863908069057, -74.00006466862976 40.708722964050075, -74.00013530495916 40.70877860580962, -74.00020595175339 40.70883424869827, -74.00047432410702 40.7090510327987, -74.00122394943963 40.7096565533225, -74.00141917624376 40.70981433003384, -74.00128241465593 40.709993587011525, -74.00123459415768 40.71005486632412, -74.00113629517253 40.710175497010745, -74.00100308294029 40.71035356183551, -74.00090616394202 40.710477362920834, -74.00079620538287 40.71061781813993, -74.00065757357477 40.71080030058903, -74.00050968673416 40.710983799435574, -74.00043409694005 40.711058265315316, -74.00025230137086 40.711237358077845, -74.00019123171396 40.711297519202, -74.0001182441368 40.71136941853214, -73.9997014831695 40.711779974168756, -73.99957815991002 40.711791772778724, -73.99913717060949 40.711833960707146, -73.99900334025502 40.711846763593805, -73.9988346277515 40.71186290303959, -73.99867753431889 40.71187793135817, -73.99847996483041 40.71189799654945, -73.99837247744665 40.71190891291631, -73.9978872477255 40.7119581917636, -73.99776979524708 40.711970118555634, -73.99738542123231 40.7120173513902, -73.99723433423338 40.712035916886755, -73.99694713160916 40.71207120726445, -73.99689895977362 40.71186452678382, -73.9968764519516 40.71176796127265, -73.99683997989241 40.7116114734169, -73.99681940525198 40.7115231986736, -73.99677708538121 40.71134577749681, -73.9967265391939 40.711171385602434, -73.99649248880561 40.71019935513302, -73.99642362306676 40.709896286090675, -73.99640609217776 40.7098362439533, -73.99638543201128 40.70975023088662, -73.99633597333514 40.70954651662687, -73.99631969577399 40.70948552212675, -73.99625708720184 40.70927108583943, -73.99606117989713 40.70920409304475, -73.99606291359862 40.709118239368316, -73.99605201670961 40.709077418919684, -73.99604429900867 40.70904741410798, -73.99603223611541 40.70899780382458, -73.99602768449063 40.70896996457668, -73.99601882134432 40.70891574876424))",10002,10002,10002,74993.0,1002500
1002901,Tribeca-Civic Center,MN0102,36061002901,"POLYGON ((-73.99931222701294 40.717549754539654, -73.99944819288835 40.71732931059918, -73.99993078967975 40.71654343039965, -74.00013802172764 40.71619924792571, -74.0005782062355 40.71557042227813, -74.00078936590285 40.7152904894042, -74.00052716460704 40.71516957944335, -74.00045444804195 40.71436456971283, -74.00074634031738 40.71450987579279, -74.00096822280632 40.713905120030226, -74.00156617405194 40.71368258992502, -74.00125683927972 40.71349630469724, -74.00093156273194 40.7132627787381, -74.00089622320046 40.713046940172994, -74.00089336397234 40.71302947637751, -74.00089148367009 40.712998784006324, -74.00087258804395 40.71169649669402, -74.00086385318725 40.711619078318066, -74.0008487187075 40.71154223329758, -74.00082724489299 40.711466267633604, -74.00079951727476 40.71139148382451, -74.00076564628576 40.711318179661426, -74.00072576706427 40.711246647061984, -74.00068003818693 40.71117717083807, -74.00062864176357 40.711110027643194, -74.00057178247026 40.71104548483997, -74.00050968673416 40.710983799435574, -74.00065757357477 40.71080030058903, -74.00079620538287 40.71061781813993, -74.00090616394202 40.710477362920834, -74.00100308294029 40.71035356183551, -74.00113629517253 40.710175497010745, -74.00123459415768 40.71005486632412, -74.00128241465593 40.709993587011525, -74.00141917624376 40.70981433003384, -74.00150155220007 40.70987566305496, -74.00166878123275 40.71000555950827, -74.0026181623496 40.71075204402713, -74.00271356906366 40.71082781101335, -74.00322545103556 40.71124479906664, -74.0032737837793 40.711283905579634, -74.0034611311128 40.71143396909796, -74.00353076339589 40.71149190507602, -74.0037307900509 40.711656265691275, -74.00393667948939 40.71179819127408, -74.00397108159419 40.7118219070931, -74.00400688578391 40.71185095154376, -74.0042288918622 40.71202502645159, -74.00441651076392 40.71219340910813, -74.00446334547271 40.7122716713383, -74.00450029308087 40.7124043159009, -74.00448906676692 40.71254625860266, -74.00441132405304 40.71269726856435, -74.0043416987681 40.712819145306725, -74.00429095739402 40.712907360731, -74.00421387199813 40.712980277328995, -74.00405882668882 40.713134324225535, -74.0036026214938 40.71364496216389, -74.0030935577091 40.71395730804768, -74.00259785331981 40.71431225491201, -74.00242710154956 40.71462623784099, -74.00211437198985 40.71515843538628, -74.00168287496811 40.71574364562635, -74.00081823609737 40.716929225934464, -74.00027424503463 40.71761891678578, -73.99995601590845 40.71801660810298, -73.99931222701294 40.717549754539654))",10013,10013,10013,28709.0,1002901
